Quota,temp_2,vento_10,vento_50,vento_75,vento_100,vento_125,vento_150,dens_50,dens_75,dens_100,dens_125,dens_150,prod_50,prod_75,prod_100,prod_125,prod_150,weib_50,weib_75,weib_100,weib_125,weib_150,onshore,Dist_cp,lat,long,id_cella,Shape_Area,dist_AT_km,dist_AAT_km,dist_linea_km
214.0,13.1205442429,1.92384856835,2.78288571215,2.9039428515,2.93910142286,2.94433428452,2.94023856359,33.9822859794,46.8989709926,57.6465287458,64.6405432146,74.0391748787,411.821289062,444.882569127,849.755550562,0.0,0.0,1.35318005085,1.24330997467,1.18631994724,0.0,0.0,1.0,3.411,46.194,13.219,734811,2023179.08823,0.33837631527877554,5.506326333387716,0.24712449765468011
214.0,13.1115563393,1.9114271417,2.81707141463,2.95036143376,2.98489426918,2.98137998378,2.97211999884,33.7215430062,46.2134284677,55.9168996355,61.6694139927,69.0118861223,424.140860421,457.346428153,928.021633022,0.0,0.0,1.33387005329,1.23026001453,1.18129003048,0.0,0.0,1.0,2.298,46.193,13.237,734812,2023179.08822,1.033929968228911,6.8908088502082405,0.2272807757477398
191.0,13.1448486328,1.93335858412,2.90224429968,3.01955571616,3.03033572104,3.00738284508,2.98400572293,35.6641141846,48.1814712803,57.5942001081,62.6697860735,69.7637899708,461.299717494,487.735430734,972.832203962,0.0,0.0,1.34615004063,1.23474001884,1.18114995956,0.0,0.0,1.0,1.723,46.192,13.255,734813,2023178.94599,1.6008534283505411,7.966546143520775,0.12114631487520665
237.0,13.0265992165,1.80117713488,3.01338143069,3.14155999016,3.13031430154,3.08544570599,3.04579000451,39.060457237,53.5955426671,63.4110567766,68.1730570295,75.7379232748,518.761570522,548.534715193,1050.00236762,0.0,0.0,1.36488997936,1.24005997181,1.17718994617,0.0,0.0,1.0,2.169,46.191,13.274,734814,2023179.08822,2.2343823120815185,7.958780638403114,0.8420154433567453
250.0,12.9721053123,1.86874428698,3.19598428009,3.30136999611,3.25166000104,3.18465429423,3.13302856244,49.5405567836,66.4814140608,76.1362287197,79.9182289202,87.9218156788,674.565281459,704.451430804,1206.60028525,0.0,0.0,1.31509995461,1.19586002827,1.13944995403,0.0,0.0,1.0,3.238,46.191,13.292,734815,2023179.08822,3.3056974240882253,8.05667576206448,0.5659226240140308
270.0,12.8263023377,2.16177284852,3.51352141808,3.56156286788,3.46764572921,3.37545715123,3.31307712909,70.274114495,88.6048288504,97.1844581717,99.7297138672,108.302798932,958.935721261,935.451145647,1411.65306033,0.0,0.0,1.24533998966,1.1459300518,1.1038299799,0.0,0.0,1.0,4.507,46.19,13.31,734816,2023178.94599,4.451576857790642,8.155138761188319,0.23591636102130617
342.0,11.9608057022,2.53195999631,4.05629858296,4.08977430675,3.98010284413,3.86965999405,3.78978573037,101.177771812,123.30985805,133.739000401,137.185857771,153.582101749,1356.3242885,1277.05429129,1676.05755132,0.0,0.0,1.2945100069,1.19367003441,1.14735996723,0.0,0.0,1.0,5.847,46.189,13.329,734817,2023179.08823,5.780825315925745,8.51381668586288,0.678372810250518
446.0,11.2214558601,3.04301713319,4.51378573948,4.57717571609,4.49683717691,4.37947571936,4.28642429476,126.495572457,153.378570888,168.527429583,174.213428746,192.300774538,1660.92714146,1565.11712891,1938.80816267,0.0,0.0,1.41638994217,1.30964994431,1.24813997746,0.0,0.0,1.0,7.218,46.189,13.347,734818,2023178.94599,7.101412213479299,9.151680534966577,0.6849919853907063
851.0,10.5462978363,3.41937429671,4.70909998468,4.82966574086,4.81641858592,4.73198854601,4.65789571666,134.223428275,164.304857387,185.545572545,195.682284633,216.369777259,1716.21285575,1648.73427176,2075.99653141,0.0,0.0,1.53267002106,1.43067002296,1.35748004913,0.0,0.0,1.0,8.607,46.188,13.366,734819,2023179.08822,8.462014568407168,9.829109372088366,0.4990754130716716
778.0,10.0439351082,2.98241854688,4.69561429581,4.90869998603,4.98029859501,4.95469569929,4.91691144764,130.288715297,164.236286865,190.687716099,206.199426793,229.237126271,1597.64285714,1586.11570871,2071.32449079,0.0,0.0,1.63119995594,1.52251005173,1.43845999241,0.0,0.0,1.0,10.004,46.187,13.384,734820,2023179.08822,9.465407813200944,10.601692869927158,0.8947200432138986
687.0,9.74025659561,3.19119282658,4.65379997659,4.86507431569,4.976361436,4.99277140904,4.98734572065,130.064999198,160.752141828,188.282,206.469287598,230.456467704,1524.06713867,1501.04856515,2000.17102041,0.0,0.0,1.6328099966,1.54332995415,1.46638000011,0.0,0.0,1.0,10.817,46.187,13.402,734821,2023178.94599,9.87838281499382,11.56729672697943,1.548535985374849
826.0,9.76990299226,3.64704427194,4.68505143542,4.84499139818,4.96229572571,4.99343143136,5.00126285124,134.512429531,162.391142351,190.733857457,210.299001883,232.156758211,1533.56570871,1457.09856376,1943.98816307,0.0,0.0,1.58956003189,1.51965999603,1.45513999462,0.0,0.0,1.0,10.862,46.186,13.421,734822,2023179.08822,10.384875812954535,12.60220168838227,0.8920815072329401
666.0,10.00759058,3.2747728701,4.57253858804,4.77637000759,4.91945425962,4.96389431479,4.97511999401,120.492858085,153.780285418,186.702571446,209.028285854,229.892938193,1450.31570871,1405.78429408,1857.43306242,0.0,0.0,1.58402001858,1.50148999691,1.43299996853,0.0,0.0,1.0,11.091,46.185,13.439,734823,2023179.08823,10.89084076784701,13.65267645009075,0.5459306908121344
412.0,10.8397443771,2.31560426929,4.25497141341,4.55745430461,4.72437859499,4.78626998452,4.80526999505,100.594828406,139.361427543,174.748999459,199.632286761,222.469085649,1297.34143066,1347.80857492,1877.55979632,0.0,0.0,1.46433997154,1.37783002853,1.32244002819,0.0,0.0,1.0,11.492,46.184,13.458,734824,2023178.94599,11.3367783332089,14.825623203533185,0.23438659410170395
602.0,11.3351977348,2.06700999342,3.83757286975,4.23275002383,4.45247425705,4.54893429199,4.58527287146,79.5767430402,120.364000942,158.558428327,186.402712193,215.174795465,1020.4057094,1160.34142718,1778.87101951,0.0,0.0,1.41384994984,1.3217099905,1.26017999649,0.0,0.0,1.0,12.049,46.184,13.476,734825,2023179.08822,11.967588548567278,16.03151420589271,0.20024507439595463
506.0,11.2636497498,2.13368142885,3.66241430845,4.04711572728,4.29419858148,4.41661289041,4.47164998134,87.4761145299,134.242000767,178.504430315,209.124998291,241.559180759,1060.16142927,1262.31857282,1826.38265386,0.0,0.0,1.27059996128,1.18262004852,1.13003003597,0.0,0.0,1.0,12.741,46.183,13.494,734826,2023179.08822,12.628416014434915,17.215839241417473,0.5476978149541162
825.0,10.8817441941,2.64876715325,4.09924145275,4.40324858935,4.59122573369,4.6794957382,4.7141271356,131.763572266,184.272143502,228.098713205,255.137571777,279.102328085,1552.01571219,1664.13857282,2180.460001,0.0,0.0,1.17769002914,1.10780000687,1.07309997082,0.0,0.0,1.0,13.548,46.182,13.513,734827,2023178.94599,13.451991370952866,18.4996432079327,1.0717983532655968
617.0,10.6260970116,2.75524715371,4.42580713087,4.73499286179,4.91460857945,4.99215574369,5.01595141591,151.735571708,207.043571655,250.699000802,276.111856759,293.028100098,1777.25571987,1865.40856166,2365.68938815,0.0,0.0,1.2321100235,1.16018998623,1.1257699728,0.0,0.0,1.0,14.45,46.182,13.531,734828,2023179.08823,14.40148719472994,19.778606423752535,0.3475802236319847
565.0,10.4969475746,2.81935429912,4.58360568492,4.90731426287,5.08553572218,5.15016425504,5.15805284598,153.28628547,209.158999983,251.995141846,274.819427072,286.162424685,1866.20856585,1965.90714007,2406.88183434,0.0,0.0,1.30715000629,1.22702002525,1.18297994137,0.0,0.0,1.0,15.43,46.181,13.549,734829,2023179.08822,15.344449647419323,21.032463748089004,0.21359347498127448
671.0,10.2519939422,3.19922856525,4.91064569783,5.1877113955,5.31055713965,5.32351425879,5.30051002653,160.570285645,212.147570417,248.234144531,262.747857038,268.931533333,1998.18572126,2046.13858817,2431.99081712,0.0,0.0,1.47432005405,1.38216996193,1.32728004456,0.0,0.0,1.0,16.475,46.18,13.568,734830,2023178.94599,16.412783575765904,22.375530345923625,0.2637903130450584
756.0,10.1928442002,3.14149142239,5.01466855497,5.27973425265,5.3849999968,5.38449997308,5.3577414551,160.901142787,211.805570417,246.163287388,259.820714181,266.928023129,2002.47143555,2024.28144531,2423.08632733,0.0,0.0,1.57240998745,1.46379995346,1.39783000946,0.0,0.0,1.0,17.573,46.179,13.586,734831,2023179.08822,17.475129894472946,23.659818597611316,1.2230952164034838
566.0,10.0447071075,2.89105429695,5.08310427329,5.36943712182,5.4812871395,5.47995143934,5.45341568069,159.494142055,212.292143659,247.689285993,262.642856236,270.288779331,1995.16856166,2014.39712751,2450.37550981,0.0,0.0,1.6421200037,1.52250003815,1.44735002518,0.0,0.0,1.0,18.715,46.179,13.604,734832,2023179.08822,18.639132032464243,24.986672564307543,0.2786477920698631
693.0,9.90471868516,3.10067287282,5.20407712786,5.49000573118,5.62884141172,5.6420757152,5.62093288892,173.484285871,223.813572266,260.421427769,277.273572126,284.180308584,2085.79286412,2109.71141602,2493.6610222,0.0,0.0,1.6513299942,1.55650997162,1.48749005795,0.0,0.0,1.0,19.893,46.178,13.623,734833,2023178.94599,19.833975257786594,26.363215306977587,0.4231257753977583
748.0,9.75480775833,4.01668715834,5.25435572466,5.46613570112,5.60578143956,5.63687570156,5.63235287177,182.543713728,219.337570452,250.710569545,267.191997872,277.187082475,2086.75285993,2056.11571847,2464.35591697,0.0,0.0,1.63960003853,1.57244002819,1.51600003242,0.0,0.0,1.0,21.101,46.177,13.641,734834,2023179.08823,20.994506075451913,27.66693480284527,0.2677025534230821
941.0,9.99745588303,3.60129569996,4.98002141022,5.2392828893,5.4354614005,5.50937853873,5.53266571415,156.254571359,195.864141811,230.360857771,248.525856445,269.024427665,1872.97000558,1889.2700014,2282.30367467,0.0,0.0,1.65808999538,1.57192003727,1.50710999966,0.0,0.0,1.0,22.335,46.176,13.66,734835,2023179.08822,22.25087023956055,29.032714567547963,0.6887416226365966
1392.0,6.2601931572,2.68828143958,3.34347999288,3.50438998374,3.6671828741,3.78527143272,3.8666642758,46.2003289516,55.5470288313,65.4403859602,73.5323430054,83.4219231615,569.632141113,543.756286342,997.87710233,0.0,0.0,1.48210000992,1.46256005764,1.45757997036,0.0,0.0,1.0,6.532,46.234,12.373,735614,2023179.08822,23.497453940667143,35.27714789242635,3.045535463895309
1118.0,5.67240242958,2.82607857988,3.59748572597,3.76792999774,3.94112285008,4.06557999518,4.15091859606,50.2158424282,59.9756285871,70.6981573486,79.8979142421,91.0456161646,600.291425432,586.459854143,1094.08632723,0.0,0.0,1.60549998283,1.57271003723,1.55207002163,0.0,0.0,1.0,7.955,46.234,12.391,735615,2023179.08823,22.29647258186048,35.03019628441149,3.443187314603783
1687.0,5.73938326836,3.01374427329,3.62892571952,3.77184000941,3.9132828299,4.01253002154,4.08395997565,48.5421710781,57.7080147287,67.8120145926,76.0527428397,86.5549641721,610.596426828,585.833429339,1093.15346959,0.0,0.0,1.58808004856,1.54758000374,1.526039958,0.0,0.0,1.0,9.377,46.233,12.41,735616,2023178.94599,20.988950643433704,34.69602584188265,4.4087649773226145
1350.0,6.72422127724,2.02830998975,2.84836855445,3.03606284042,3.18322857827,3.28756427744,3.36565570898,28.4980284092,37.4184286438,45.926928207,52.6144712577,60.9001949565,345.299281529,373.141997838,774.261408582,0.0,0.0,1.41156005859,1.35589003563,1.33983004093,0.0,0.0,1.0,10.799,46.233,12.428,735617,2023179.08822,19.83030060630419,34.48768416099586,3.4778660556579934
770.0,7.3176756382,1.84593713949,2.46389000537,2.6057442778,2.71043427846,2.77973285039,2.83363570061,22.3113859305,29.1646569327,35.4420285488,40.2095572196,48.3543839812,260.972856794,283.219575684,530.583591538,0.0,0.0,1.33457005024,1.26347005367,1.2355799675,0.0,0.0,1.0,11.506,46.232,12.447,735618,2023179.08822,18.57444072635339,34.2047456203004,2.464556725350098
1356.0,8.10531549454,2.05433428821,2.58502569902,2.65954714074,2.70765143506,2.73426855794,2.74571287088,23.8074142796,28.5191857666,32.537485839,35.352371664,39.3462691433,288.868286133,282.163572684,463.434101737,0.0,0.0,1.43095004559,1.36731004715,1.33506000042,0.0,0.0,1.0,10.183,46.232,12.465,735619,2023178.94599,17.48189241959071,34.09819581203775,1.5240777602730196
896.0,8.91676597595,1.88583571325,2.77552429898,2.87571141317,2.94356858328,2.96600285508,2.95784570696,23.2426854797,27.8107998544,31.3259716169,33.3816144322,35.6612736767,266.747715541,271.109856864,418.65673449,0.0,0.0,1.71179997921,1.63890004158,1.60704994202,0.0,0.0,1.0,8.891,46.231,12.484,735620,2023179.08822,16.30187889085583,32.96188108455878,0.0951611187193577
703.0,9.0543964386,2.1017585718,3.03376285453,3.12242285968,3.15779713111,3.15075000475,3.12464429174,26.4794716806,31.050342613,34.2236711583,35.8672428973,38.0806675461,303.235857282,310.351142683,450.617265476,0.0,0.0,1.86537003517,1.76660001278,1.70247995853,0.0,0.0,1.0,7.646,46.231,12.502,735621,2023179.08823,15.305551636412666,31.686680005869963,1.2414464541179813
1279.0,8.74616317749,2.76672144409,3.21183284305,3.22981143687,3.20439286664,3.1440100152,3.08911714934,33.3744856158,37.3485997637,40.2931429592,41.7303855547,43.793790149,402.031860352,375.11799721,544.561388313,0.0,0.0,1.66503000259,1.58724999428,1.5239700079,0.0,0.0,1.0,6.474,46.23,12.52,735622,2023178.94599,14.164789092638467,30.37488442446128,2.126121688512649
1069.0,8.1644630909,3.00893141537,3.20017001138,3.17712570374,3.14630572472,3.10460285165,3.08112430237,38.9488426121,43.8137143511,48.3320716527,51.4187714399,54.1034735034,461.347996303,416.962716378,677.052531001,0.0,0.0,1.50249004364,1.42947995663,1.37680995464,0.0,0.0,1.0,5.424,46.229,12.539,735623,2023179.08822,12.863632824019176,29.00085691720965,3.0746822210249998
1163.0,7.89455633164,2.94953999561,3.15953857316,3.17748428771,3.18845427764,3.18973856805,3.20037857461,45.2587571054,52.8247713614,59.3138713946,63.8327715916,66.6315893781,510.551426479,473.510714634,799.451122917,0.0,0.0,1.40369999409,1.35441994667,1.32359004021,0.0,0.0,1.0,4.579,46.229,12.557,735624,2023179.08822,11.556681886178138,27.75509682579037,3.7925219242889634
1028.0,7.95649271011,3.05159713936,3.09584428768,3.11594713763,3.14300999852,3.16803855827,3.19996284069,61.9929000392,69.7507431065,76.7069429967,81.3404999616,82.4118499836,619.635144915,555.756284738,878.57498,0.0,0.0,1.26304996014,1.23356997967,1.22108995914,0.0,0.0,1.0,4.069,46.228,12.576,735625,2023178.94599,10.244754593117051,26.40316580608565,3.449761815165111
735.0,8.07679491043,2.97006858745,3.05815143227,3.09589284386,3.13407144331,3.17335143499,3.21387858352,60.7171716073,69.1255572641,76.5393140765,81.962171385,84.2055133789,605.310285296,550.186141532,870.568959174,0.0,0.0,1.28724002838,1.2537599802,1.23792004585,0.0,0.0,1.0,4.024,46.228,12.594,735626,2023179.08823,8.996709660190508,25.185805599774337,2.9388936092421494
1205.0,7.88862304688,2.78403572547,3.19412000863,3.26635999105,3.33162999488,3.3860614344,3.43026429345,61.3624283744,72.8843997314,82.4853140625,88.9806284563,91.7506411175,634.167000907,585.470432547,904.29420466,0.0,0.0,1.37711000443,1.33410000801,1.31316995621,0.0,0.0,1.0,4.459,46.227,12.612,735627,2023178.94599,7.855723603537188,23.914910207994783,2.7410777250842093
1584.0,7.40540747643,2.7270771526,3.36517855711,3.45350427143,3.54093141281,3.60232284793,3.64866428764,62.9639284816,74.912371453,85.5327999494,92.887456876,98.0977964042,647.447004046,606.341859166,965.286428462,0.0,0.0,1.45727002621,1.40501999855,1.37583005428,0.0,0.0,1.0,5.255,46.227,12.631,735628,2023179.08822,6.677745210190141,22.581356879645647,2.9279803833242997
1635.0,7.23759989738,3.2675414417,3.44848427618,3.50656286521,3.5699785603,3.61457858665,3.65335000414,72.3376004796,80.8726146083,88.9376288853,94.8236003052,101.897391124,698.974714007,632.756430873,957.379469996,0.0,0.0,1.40078997612,1.36845004559,1.34754002094,0.0,0.0,1.0,6.276,46.226,12.649,735629,2023179.08822,5.743348806957958,21.272080233102248,3.217091264789972
1562.0,7.63588171005,3.20992429688,3.28274286527,3.32717285533,3.37179429366,3.40091855686,3.43003715841,64.46277146,72.8208568551,80.7501145735,86.2872284668,95.2861063168,651.302001953,586.811429269,873.393530443,0.0,0.0,1.32563996315,1.28339004517,1.26074004173,0.0,0.0,1.0,7.431,46.225,12.668,735630,2023178.94599,4.794268859023527,19.892955370810668,2.621881176669132
1489.0,8.8824098587,2.6694014329,2.89543430023,2.95396427926,2.98989285918,3.00467569936,3.02278142512,50.0040576015,59.3735711304,67.2051431536,72.1377139718,80.8006128765,552.88885498,513.09414495,744.950713857,0.0,0.0,1.23396003246,1.18224000931,1.15957999229,0.0,0.0,1.0,8.09,46.225,12.686,735631,2023179.08822,3.718522399571232,18.62945682325785,1.6221077557259715
811.0,10.2126467705,2.32686999316,2.74793714881,2.82186713543,2.84552142881,2.84521571965,2.84994142263,39.9988424282,50.2878566668,57.9925566162,62.6260710885,70.212951626,476.102852958,464.742568778,698.68279539,0.0,0.0,1.26127994061,1.19414997101,1.16161000729,0.0,0.0,1.0,7.662,46.224,12.704,735632,2023179.08823,2.505243064211151,17.3203293288941,0.8169351245357495
463.0,11.0917451858,2.31119570296,3.02973427121,3.10188142473,3.07142143678,3.01313428426,2.97210857863,38.4955427891,47.3240141445,52.9962431135,56.456585287,62.7610109198,477.879996164,469.038714425,722.813224908,0.0,0.0,1.48889005184,1.39461004734,1.32790994644,0.0,0.0,1.0,7.485,46.224,12.723,735633,2023178.94599,1.289789047229966,15.986783607829636,0.5440982288822337
514.0,11.476255703,2.32963855664,3.34563142155,3.41912856489,3.36233001214,3.27507998783,3.21063714483,44.1206573155,51.9892999782,55.6666861032,57.854114638,62.2979594396,607.350001744,559.447575335,812.601918696,0.0,0.0,1.58643996716,1.49366998672,1.42624998093,0.0,0.0,1.0,7.575,46.223,12.741,735634,2023179.08822,0.38695173365467145,14.677454713158905,0.33612746944661337
353.0,11.6742547035,2.39553428445,3.32550998456,3.38087572296,3.35939998702,3.3157028517,3.27524142555,49.8044998744,59.0000005179,65.8043141357,70.5894286848,74.2302111983,693.873570033,627.729710031,937.245550971,0.0,0.0,1.38581001759,1.31316995621,1.26916003227,0.0,0.0,1.0,7.924,46.222,12.76,735635,2023179.08822,0.6826145106933902,13.298431250657753,0.2820065574570164
645.0,11.7880948066,2.63417571184,3.31080569992,3.34348572381,3.32839427907,3.29525714728,3.26360857699,61.1199856062,72.0625431396,80.4822140137,85.6281424473,89.7296622969,831.808288574,780.740571847,1078.203735,0.0,0.0,1.23106002808,1.17357003689,1.1461700201,0.0,0.0,1.0,6.842,46.222,12.778,735636,2023178.94599,0.3825176543717529,12.053078304368762,0.4137499150335215
717.0,11.6247022629,2.86397427404,3.42766999213,3.45116142543,3.43150569955,3.38713429713,3.34919856345,74.9326855155,87.2842859218,96.5730002093,100.946886168,104.827367768,982.677141462,931.17771603,1189.25530552,0.0,0.0,1.21563994884,1.16145002842,1.13580000401,0.0,0.0,1.0,5.531,46.221,12.796,735637,2023179.08822,1.440202483971818,10.785394249382959,0.511375334039865
926.0,11.2881005287,3.51246715428,3.69426857045,3.68128430093,3.64557142445,3.58635857389,3.53755287065,93.5780283709,103.522714329,111.807142351,115.245141828,118.963223907,1121.67428153,1028.30714007,1274.90775391,0.0,0.0,1.27828001976,1.22982001305,1.19713997841,0.0,0.0,1.0,4.291,46.221,12.815,735638,2023179.08823,2.491777480964551,9.551303476396198,1.1641384916545219
1051.0,10.6314933776,3.8940185396,3.92611570777,3.89938572042,3.8544642886,3.7849671514,3.73172428125,106.577427752,116.145856689,125.073571812,128.897285784,135.408836961,1189.89142718,1077.86143485,1327.46510114,0.0,0.0,1.33495998383,1.28419995308,1.24374997616,0.0,0.0,1.0,3.207,46.22,12.833,735639,2023178.94599,3.115228743082996,8.376625417394434,1.963876830889818
1090.0,11.4796436309,3.63851144088,3.8802443024,3.88849001046,3.86945143375,3.82072572274,3.77627999144,102.306342909,117.798285086,131.375000698,138.390856114,145.432917137,1175.95286342,1092.2185798,1352.51122379,0.0,0.0,1.3619799614,1.29289996624,1.242380023,0.0,0.0,1.0,2.489,46.219,12.852,735640,2023179.08822,2.4813450047393006,7.159541971156557,2.272746305064531
594.0,11.7811573029,2.43094428424,3.78059856371,3.93023856665,3.96397570711,3.93582857797,3.89536713385,88.9562575527,117.738285069,138.727999965,149.607284825,157.753569518,1112.68143136,1135.93857143,1393.42183644,0.0,0.0,1.37827003002,1.28065001965,1.2233300209,0.0,0.0,1.0,2.481,46.219,12.87,735641,2023179.08822,2.5162672386465275,6.068966838038571,2.08403622389859
520.0,12.0158493996,2.20179143951,3.74671855655,3.93713285534,3.98675141765,3.97044715255,3.93407285283,85.8186142055,118.097429286,141.405856934,154.180714303,162.737856819,1107.87857492,1165.70000209,1436.05530732,0.0,0.0,1.40121996403,1.29570996761,1.23014998436,0.0,0.0,1.0,3.188,46.218,12.888,735642,2023178.94599,3.1351158568904967,4.849393955502304,0.7177596997059672
506.0,12.1133530617,2.16626284781,3.74207286836,3.93707144553,3.98785284337,3.97072855459,3.93379856928,85.4176284877,118.216428223,141.573714512,154.126286203,162.478388273,1107.19571359,1169.71571429,1436.58367247,0.0,0.0,1.40121996403,1.29570996761,1.23014998436,0.0,0.0,1.0,4.268,46.217,12.907,735643,2023179.08823,3.5656369362540197,3.5656369362540197,0.24521378884973544
230.0,12.385706234,2.27471284563,3.77074143784,3.93371572225,3.97982426958,3.95496430031,3.91349713975,92.7740429286,125.2801427,147.314284982,157.379713239,163.229469647,1191.60428292,1237.76999651,1507.73347048,0.0,0.0,1.35441994667,1.25209999084,1.19727003574,0.0,0.0,1.0,5.506,46.217,12.925,735644,2023179.08822,2.4076623614305617,2.4076623614305617,0.4160317715262725
232.0,12.7158020019,2.61814570738,3.74694714936,3.85016571679,3.88493428628,3.86259858427,3.82771000351,99.1820433611,126.315284912,145.478856533,154.510429095,161.736593423,1233.28428432,1233.44572266,1493.68367457,0.0,0.0,1.28396999836,1.1962300539,1.15464997292,0.0,0.0,1.0,6.816,46.216,12.944,735645,2023178.94599,1.1255195647619631,1.1255195647619631,0.9099592230785611
195.0,12.9193027497,2.13253142593,3.64791714661,3.8321371402,3.90878572891,3.90302569737,3.86929142823,86.243771582,120.065285906,146.146999913,159.192571847,167.424183156,1151.41999163,1236.37286551,1520.63306112,0.0,0.0,1.27841997147,1.18385004997,1.13578999043,0.0,0.0,1.0,7.202,46.216,12.962,735646,2023179.08822,0.17442213294152387,0.17442213294152387,0.18737466512069548
151.0,13.0957034111,2.16424713529,3.65112430156,3.87031000445,3.95065286494,3.93997141883,3.89335284434,83.1757571289,119.185856131,146.968143136,159.287713414,166.018471104,1115.73228237,1223.49142439,1522.25244928,0.0,0.0,1.29888999462,1.2070800066,1.15420997143,0.0,0.0,1.0,6.129,46.215,12.98,735647,2023178.94599,1.4236146153679634,1.5444863676077683,0.7775153307094872
126.0,13.1690004349,2.09511284945,3.57583713104,3.82091141159,3.89308426918,3.85268570691,3.79672285458,83.2370426444,123.466999581,148.557286028,153.732427699,158.409224587,1066.65657261,1189.41285784,1471.66326521,0.0,0.0,1.28029000759,1.18324005604,1.13515996933,0.0,0.0,1.0,5.225,46.214,12.999,735648,2023179.08822,0.12855858536392795,2.992936446075795,0.12153769337174403
129.0,13.2567489624,2.10692999707,3.64067427713,3.8792142852,3.9437485713,3.91016145852,3.869168605,95.0579998762,135.969142142,157.842856655,161.890000715,167.446368707,1139.19142369,1228.31714007,1504.92183733,0.0,0.0,1.26895999908,1.17592000961,1.13452994823,0.0,0.0,1.0,4.592,46.214,13.017,735649,2023179.08823,1.1630674369845275,4.185806547759162,0.18915194783483283
137.0,13.4443018913,1.96806857886,3.6103157176,3.95718573436,4.11246430001,4.13090425419,4.11746997439,91.4752000262,137.745143084,166.525143119,174.971429408,183.447715582,1102.61572266,1271.31428502,1602.68938835,0.0,0.0,1.2467700243,1.16647005081,1.13582003117,0.0,0.0,1.0,4.35,46.213,13.036,735650,2023178.94599,1.2648988214455918,3.671964794898695,1.0856044921301362
145.0,13.4476569176,2.53627855534,3.86058713268,4.22160574744,4.44095858721,4.50720856129,4.51884429208,109.825143084,151.833857928,182.473570801,193.403857649,202.826753385,1289.7542899,1435.03428362,1811.32673529,0.0,0.0,1.21557998657,1.17672002316,1.16572999954,0.0,0.0,1.0,4.561,46.212,13.054,735651,2023179.08822,0.09623043256592674,2.6374097655074484,0.11865894838387867
149.0,13.341457653,2.83643428215,4.35975146024,4.82170714473,5.12695283977,5.17931144954,5.14886140217,127.082713431,176.503286673,216.94071317,226.774427316,228.96789647,1650.48428781,1908.92142299,2357.30877671,0.0,0.0,1.35139000416,1.31687998772,1.29656994343,0.0,0.0,1.0,3.905,46.212,13.072,735652,2023179.08822,1.1410031628167767,1.964315302494057,0.18395803113189227
150.0,13.3006566048,2.83346858123,4.43391286998,4.90863140852,5.21705427959,5.24780425256,5.18106854115,124.423571062,175.112429182,217.498140869,225.601284389,224.207631099,1682.17428153,1982.14571289,2506.06020328,0.0,0.0,1.39506995678,1.35118997097,1.31860995293,0.0,0.0,1.0,3.31,46.211,13.091,735653,2023178.94599,1.6646117337393824,2.0105715562680553,0.5670861919433423
194.0,13.2033489227,2.2466600136,4.29468854407,4.77291001219,5.04317571747,5.05671713769,4.9695699724,110.248999459,159.815999529,194.768570958,199.774856498,196.83830418,1547.35857282,1835.81999023,2329.86693937,0.0,0.0,1.40964996815,1.34537005424,1.31062996387,0.0,0.0,1.0,3.254,46.21,13.109,735654,2023179.08822,1.817562471039682,1.817562471039682,0.8420131058418326
189.0,13.1649053573,2.05990998781,3.8095699932,4.18405286891,4.37148856166,4.34390715644,4.24896859922,76.1621147391,105.788570714,124.619000419,125.028999983,125.065693845,1070.05714634,1231.55285784,1787.98530632,0.0,0.0,1.39180004597,1.33033001423,1.3016500473,0.0,0.0,1.0,3.631,46.21,13.128,735655,2023179.08823,0.5031812797729478,0.5031812797729478,0.5198190151158755
181.0,13.2008517265,1.93858143312,3.10659284389,3.32956570487,3.41933569943,3.38057001518,3.32805713836,41.093614345,54.2805714826,63.3576858085,66.0264853237,71.7998642434,527.35143171,562.234139858,1069.68926494,0.0,0.0,1.41795003414,1.35078001022,1.31201004982,0.0,0.0,1.0,4.453,46.209,13.146,735656,2023178.94599,0.6977730144580596,0.6977730144580596,0.3935108655558482
179.0,13.2367475509,1.84583856346,2.63107287297,2.76872572108,2.82422001162,2.8188100011,2.80571715463,27.8669999433,37.7248430934,46.8224000732,52.7771138602,61.667630324,319.575282506,351.516715472,722.648591687,0.0,0.0,1.39358997345,1.30592000484,1.24921000004,0.0,0.0,1.0,5.525,46.208,13.164,735657,2023179.08822,0.4164494673497492,1.8893916966717328,0.17860225757974793
184.0,13.3035967827,1.86183285775,2.54647572317,2.65904142663,2.71145715369,2.72048428547,2.72393572353,28.6559430132,40.3041284703,51.5564282331,58.9584712437,68.9318130869,322.77885655,358.777431989,704.690938198,0.0,0.0,1.32863998413,1.22798001766,1.1693700552,0.0,0.0,1.0,6.588,46.208,13.183,735658,2023179.08822,0.4081327861613449,3.204175349071553,0.18930242183440454
207.0,13.2223999977,1.93193572242,2.73871429184,2.83626428519,2.86869428424,2.8724414195,2.87138857725,35.9337573225,50.3807144601,63.4084283622,71.6054574829,81.5288656624,416.134146554,452.630568638,787.653530154,0.0,0.0,1.31422996521,1.20629000664,1.14809000492,0.0,0.0,1.0,5.381,46.207,13.201,735659,2023178.94599,1.6396021445950273,4.415866190931695,0.048298659746382554
